activity_id,source_commercial_activity_id,store_name,category_name,category_group,quartiere_id,x_coord,y_coord,address
5150,EP,,Somministrazione,somministrazione,17,1395974.321,4994332.968,VIA VIBO' 29
5151,EP,,Somministrazione,somministrazione,17,1395944.246,4994349.273,VIA VIBO' 33/B
5152,EP,,Somministrazione,somministrazione,5,1393946.192,4991240.827,VIA VIGONE 24/B
5153,EP,,Somministrazione,somministrazione,1,1395347.686,4991842.437,CORSO VINZAGLIO 3/I
5154,EP,,DIA di somministrazione,somministrazione,1,1395265.706,4991819.845,CORSO VINZAGLIO 6
5155,EP,,Somministrazione,somministrazione,1,1395279.254,4991712.582,CORSO VINZAGLIO 13/A
5156,EP,,Somministrazione,somministrazione,1,1395268.184,4991691.597,CORSO VINZAGLIO 13/E
5157,EP,,Somministrazione,somministrazione,1,1395251.953,4991660.355,CORSO VINZAGLIO 15/G
5158,EP,,Somministrazione,somministrazione,1,1395229.825,4991619.124,CORSO VINZAGLIO 17/G
5159,EP,,Somministrazione,somministrazione,16,1394449.748,4994411.936,VIA VEROLENGO 133/C
5160,EP,,DIA di somministrazione,somministrazione,17,1395846.77,4994396.061,VIA VIBO' 43/C
5161,EP,,Somministrazione,somministrazione,17,1395856.735,4994407.914,VIA VIBO' 44/C
5162,EP,,Somministrazione,somministrazione,17,1395811.059,4994429.902,VIA VIBO' 52/B
5163,EP,,DIA di somministrazione,somministrazione,5,1393642.416,4991389.983,VIA VIGONE 57
5164,EP,,DIA di somministrazione,somministrazione,9,1394346.025,4985899.861,VIA TOMMASO VILLA 54/A
5165,EP,,DIA di somministrazione,somministrazione,1,1395202.105,4991566.438,CORSO VINZAGLIO 21/B
5166,EP,,Somministrazione,somministrazione,1,1395202.105,4991566.438,CORSO VINZAGLIO 21/B
5167,EP,,Somministrazione,somministrazione,1,1395138.206,4991443.885,CORSO VINZAGLIO 29/C
5168,EP,,Somministrazione,somministrazione,1,1395108.408,4991368.058,CORSO VINZAGLIO 33 scala A
5169,EP,,Somministrazione,somministrazione,1,1395107.729,4991386.634,CORSO VINZAGLIO 33/C
5170,EP,,Somministrazione,somministrazione,1,1395101.563,4991377.971,CORSO VINZAGLIO 33
5171,EP,,DIA di somministrazione,somministrazione,1,1395083.65,4991336.442,CORSO VINZAGLIO 35
5172,EP,,Somministrazione,somministrazione,17,1395721.635,4994456.285,VIA VIBO' 59/A
5173,EP,,DIA di somministrazione,somministrazione,6,1394890.71171419,4993248.67730418,VIA VICENZA 16/B
5174,EP,,Somministrazione,somministrazione,22,1397774.586,4990643.085,VIA VILLA DELLA REGINA 7
5175,EP,,Somministrazione,somministrazione,6,1394949.016,4993393.733,VIA VICENZA 33
5176,EP,,Somministrazione,somministrazione,3,1395119.964,4990077.707,VIA G. BATTISTA VICO 7/B
5177,EP,,DIA di somministrazione,somministrazione,22,1397982.193,4990491.728,VIA VILLA DELLA REGINA 21
5178,EP,,Somministrazione,somministrazione,13,1391638.198,4990956.116,VIA VILLA GIUSTI 8/A
5179,EP,,Somministrazione,somministrazione,7,1397466.851,4992506.71,CORSO VERONA 25/C
5180,EP,,Somministrazione,somministrazione,7,1397602.305,4992214.628,CORSO VERONA 38/E
5181,EP,,Somministrazione,somministrazione,2,1396847.3146816,4990126.65022154,VIALE VIRGILIO 17
5182,EP,,DIA di somministrazione,somministrazione,2,1396823.79270833,4990094.01354167,VIALE VIRGILIO 25/A
5183,EP,,Somministrazione,somministrazione,2,1396823.79270833,4990094.01354167,VIALE VIRGILIO 25/A
5184,EP,,Somministrazione,somministrazione,2,1396702.191,4989938.001,VIALE VIRGILIO 40
5185,EP,,Somministrazione,somministrazione,2,1396666.917,4989827.427,VIALE VIRGILIO 53
5186,EP,,Somministrazione,somministrazione,2,1396523.708,4989315.321,VIALE VIRGILIO 105
5187,EP,,Somministrazione,somministrazione,18,1396598.34,4993755.103,CORSO VIGEVANO 16/A
5188,EP,,DIA di somministrazione,somministrazione,7,1396404.713,4993737.887,CORSO VIGEVANO 33/G
5189,EP,,DIA di somministrazione,somministrazione,7,1396286.866,4993759.41,CORSO VIGEVANO 41/A
5190,EP,,DIA di somministrazione,somministrazione,14,1391845.142,4992680.457,VIA VITTORIO ASINARI DI BERNEZZO 119 int. 15
5191,EP,,Somministrazione,somministrazione,13,1391613.654,4992165.45,CORSO FRANCIA 303 bis/A
5192,EP,,Somministrazione,somministrazione,1,1396779.135,4991485.905,VIA PO 10/B
5193,EP,,Somministrazione,somministrazione,1,1395206.367,4991249.716,CORSO VITTORIO EMANUELE II 94/A
5194,EP,,Somministrazione,somministrazione,1,1395146.583,4991280.347,CORSO VITTORIO EMANUELE II 96/F
5195,EP,,Somministrazione,somministrazione,1,1395075.588,4991317.778,CORSO VITTORIO EMANUELE II 98/N
5196,EP,,Somministrazione,somministrazione,1,1394966.766,4991368.823,CORSO VITTORIO EMANUELE II 104/B
5197,EP,,Somministrazione,somministrazione,15,1394552.117,4995381.571,VIA ISERNIA 3/C
5198,EP,,DIA di somministrazione,somministrazione,11,1393072.364,4988410.334,VIA FILIPPO ACCIARINI 20
5199,EP,,Somministrazione,somministrazione,18,1397958.269,4994080.122,PIAZZA OTTORINO RESPIGHI 10/B
5200,EP,,DIA di somministrazione,somministrazione,5,1394518.98,4991614.74,CORSO VITTORIO EMANUELE II 130
5201,EP,,Somministrazione,somministrazione,7,1396694.019,4992302.33,CORSO UNDICI FEBBRAIO 6/E
5202,EP,,Somministrazione,somministrazione,7,1396661.147,4992334.582,CORSO UNDICI FEBBRAIO 7
5203,EP,,Somministrazione,somministrazione,7,1396681.233,4992385.276,CORSO UNDICI FEBBRAIO 13/C
5204,EP,,Somministrazione,somministrazione,12,1391731.101,4988336.847,VIA IGNAZIO COLLINO 3/D
5205,EP,,DIA di somministrazione,somministrazione,12,1391640.702,4988242.554,VIA IGNAZIO COLLINO 12
5206,EP,,DIA di somministrazione,somministrazione,1,1396214.775,4992179.688,VIA S. CHIARA 12
5207,EP,,Somministrazione,somministrazione,11,1392898.343,4989122.215,CORSO SEBASTOPOLI 230/C
5208,EP,,DIA di somministrazione,somministrazione,10,1393314.54076308,4986618.71183283,VIA GIUDITTA SIDOLI 35
5209,EP,,DIA di somministrazione,somministrazione,5,1393841.572,4991908.165,CORSO VITTORIO EMANUELE II 173/A
5210,EP,,Somministrazione,somministrazione,1,1395252.06,4992107.915,PIAZZA DICIOTTO DICEMBRE 1/A
5211,EP,,Somministrazione,somministrazione,1,1395265.899,4992100.553,PIAZZA DICIOTTO DICEMBRE 3/A
5212,EP,,Somministrazione,somministrazione,1,1395271.96,4992074.125,PIAZZA DICIOTTO DICEMBRE 5/A
5213,EP,,Somministrazione,somministrazione,1,1395247.888,4992027.212,PIAZZA DICIOTTO DICEMBRE 9/E
5214,EP,,Somministrazione,somministrazione,1,1395936.9,4990878.423,VIA VENTI SETTEMBRE 1/E
5215,EP,,DIA di somministrazione,somministrazione,6,1394218.913,4992853.225,CORSO ALESSANDRO TASSONI 41/B
5216,EP,,Somministrazione,somministrazione,10,1393452.336,4986387.624,CORSO TRAIANO 82/G
5217,EP,,Somministrazione,somministrazione,13,1392761.699,4991354.377,CORSO TRAPANI 114/A
5218,EP,,Somministrazione,somministrazione,3,1395264.282,4989796.344,CORSO FILIPPO TURATI 14/A
5219,EP,,Somministrazione,somministrazione,5,1393570.759,4992051.739,CORSO VITTORIO EMANUELE II 199/A
5220,EP,,Somministrazione,somministrazione,5,1393585.693,4992098.807,CORSO VITTORIO EMANUELE II 200/A
5221,EP,,Somministrazione,somministrazione,5,1393522.247,4992130.993,CORSO VITTORIO EMANUELE II 206/B
5222,EP,,Somministrazione,somministrazione,1,1395963.686,4990887.214,VIA VENTI SETTEMBRE 2/I
5223,EP,,Somministrazione,somministrazione,1,1395998.166,4990983.65,VIA VENTI SETTEMBRE 7
5224,EP,,Somministrazione,somministrazione,1,1396006.669,4990999.741,VIA VENTI SETTEMBRE 9
5225,EP,,Somministrazione,somministrazione,1,1396019.69,4991051.89,VIA VENTI SETTEMBRE 11/C
5226,EP,,DIA di somministrazione,somministrazione,1,1396048.914,4991079.358,VIA VENTI SETTEMBRE 15
5227,EP,,Somministrazione,somministrazione,1,1396071.787,4991100.866,VIA VENTI SETTEMBRE 18/A
5228,EP,,DIA di somministrazione,somministrazione,23,1392568.887,4985777.805,VIA IGNAZIO ISLER 15
5229,EP,,DIA di somministrazione,somministrazione,23,1392275.613,4985366.86,VIA RODOLFO MORANDI 10
5230,EP,,Somministrazione,somministrazione,3,1395844.085,4990845.091,CORSO VITTORIO EMANUELE II 57/F
5231,EP,,Somministrazione,somministrazione,5,1393692.65536159,4992061.27090418,CORSO VITTORIO EMANUELE II 192 int. 3
5232,EP,,Somministrazione,somministrazione,5,1393418.787,4992185.655,CORSO VITTORIO EMANUELE II 218/E
5233,EP,,Somministrazione,somministrazione,5,1393431.519,4992125.367,CORSO VITTORIO EMANUELE II 219/C
5234,EP,,Somministrazione,somministrazione,1,1396093.064,4991141.052,VIA VENTI SETTEMBRE 20/D
5235,EP,,Somministrazione,somministrazione,1,1396113.178,4991178.976,VIA VENTI SETTEMBRE 28/G
5236,EP,,DIA di somministrazione,somministrazione,1,1396153.0,4991233.184,VIA VENTI SETTEMBRE 34
5237,EP,,DIA di somministrazione,somministrazione,13,1392267.405,4991480.577,VIA ONORATO CASTELLINO 10
5238,EP,,Somministrazione,somministrazione,19,1398834.093,4997062.699,CORSO ROMANIA 460
5239,EP,,DIA di somministrazione,somministrazione,19,1398848.108,4997105.119,CORSO ROMANIA 499
5240,EP,,Somministrazione,somministrazione,1,1395373.295,4991180.336,LARGO VITTORIO EMANUELE II 84/F
5241,EP,,Somministrazione,somministrazione,1,1397203.151,4991143.165,PIAZZA VITTORIO VENETO 1
5242,EP,,Somministrazione,somministrazione,1,1397165.319,4991102.465,PIAZZA VITTORIO VENETO 2/D
5243,EP,,Somministrazione,somministrazione,1,1397171.169,4991086.644,PIAZZA VITTORIO VENETO 4/B
5244,EP,,Somministrazione,somministrazione,1,1397243.769,4991148.731,PIAZZA VITTORIO VENETO 5/B
5245,EP,,Somministrazione,somministrazione,1,1397159.506,4991067.937,PIAZZA VITTORIO VENETO 8/A
5246,EP,,Somministrazione,somministrazione,1,1396312.829,4991610.058,VIA VENTI SETTEMBRE 57/F
5247,EP,,DIA di somministrazione,somministrazione,19,1400057.609,4997595.383,CORSO ROMANIA 661
5248,EP,,Somministrazione,somministrazione,12,1392072.903,4989447.179,VIA FULVIO CROCE 4/B
5249,EP,,Somministrazione,somministrazione,7,1396683.663,4993321.12,CORSO VERCELLI 18/G
5250,EP,,Somministrazione,somministrazione,1,1397223.594,4991006.609,PIAZZA VITTORIO VENETO 12/D
5251,EP,,Somministrazione,somministrazione,1,1397347.168,4991051.458,PIAZZA VITTORIO VENETO 13/E
5252,EP,,Somministrazione,somministrazione,1,1397351.641,4991047.24,PIAZZA VITTORIO VENETO 13/G
5253,EP,,Somministrazione,somministrazione,1,1397361.404,4991038.033,PIAZZA VITTORIO VENETO 15/C
5254,EP,,Somministrazione,somministrazione,1,1397271.574,4990961.442,PIAZZA VITTORIO VENETO 16/A
5255,EP,,DIA di somministrazione,somministrazione,1,1397271.574,4990961.442,PIAZZA VITTORIO VENETO 16/A
5256,EP,,Somministrazione,somministrazione,1,1397365.109,4991034.539,PIAZZA VITTORIO VENETO 17/A
5257,EP,,Somministrazione,somministrazione,1,1397376.044,4991024.227,PIAZZA VITTORIO VENETO 17/D
5258,EP,,Somministrazione,somministrazione,1,1397303.227,4990931.261,PIAZZA VITTORIO VENETO 18/D
5259,EP,,Somministrazione,somministrazione,1,1396418.884,4991799.965,VIA VENTI SETTEMBRE 72/D
5260,EP,,Somministrazione,somministrazione,1,1396421.621,4991805.711,VIA VENTI SETTEMBRE 74/A
5261,EP,,Somministrazione,somministrazione,1,1396437.624,4991865.927,VIA VENTI SETTEMBRE 79/D
5262,EP,,Somministrazione,somministrazione,12,1391954.408,4989455.944,VIA FULVIO CROCE 24/B
5263,EP,,Somministrazione,somministrazione,17,1395964.497,4994464.74,VIA VITTORIA 32/A
5264,EP,,Somministrazione,somministrazione,1,1397385.776,4991015.507,PIAZZA VITTORIO VENETO 19
5265,EP,,DIA di somministrazione,somministrazione,1,1397385.776,4991015.507,PIAZZA VITTORIO VENETO 19
5266,EP,,Somministrazione,somministrazione,1,1397460.568,4990979.747,PIAZZA VITTORIO VENETO 23 scala B
5267,EP,,Somministrazione,somministrazione,1,1397446.907,4990957.184,PIAZZA VITTORIO VENETO 23/F
5268,EP,,DIA di somministrazione,somministrazione,23,1393301.229,4985476.554,VIA MODESTO PANETTI 30
5269,EP,,DIA di somministrazione,somministrazione,23,1390850.403,4986125.301,PIAZZETTA LUCIANO JONA 4
5270,EP,,DIA di somministrazione,somministrazione,23,1390830.148,4986090.217,PIAZZETTA LUCIANO JONA 6
5271,EP,,Somministrazione,somministrazione,17,1395906.573,4994439.684,PIAZZA DELLA VITTORIA 27/B
5272,EP,,Somministrazione,somministrazione,17,1395914.439,4994456.106,PIAZZA DELLA VITTORIA 31/B
5273,EP,,Somministrazione,somministrazione,2,1396561.148,4990473.514,CORSO VITTORIO EMANUELE II 9
5274,EP,,DIA di somministrazione,somministrazione,8,1398605.737,4992000.528,LUNGO DORA VOGHERA 34
5275,EP,,DIA di somministrazione,somministrazione,20,1400809.214,4994359.16,VIA RUBENS FATTORELLI 64 int. 10
5276,EP,,DIA di somministrazione,somministrazione,1,1396751.418,4990426.62,CORSO VITTORIO EMANUELE II 14
5277,EP,,Somministrazione,somministrazione,1,1396616.398,4990497.925,CORSO VITTORIO EMANUELE II 24 bis/E
5278,EP,,Somministrazione,somministrazione,1,1396568.051,4990523.361,CORSO VITTORIO EMANUELE II 28/E
5279,EP,,Somministrazione,somministrazione,2,1396308.167,4990607.2,CORSO VITTORIO EMANUELE II 29/H
5280,EP,,Somministrazione,somministrazione,2,1396260.958,4990632.042,CORSO VITTORIO EMANUELE II 37/D
5281,EP,,Somministrazione,somministrazione,8,1399480.169,4992295.85,LUNGO DORA VOGHERA 138/D
5282,EP,,Somministrazione,somministrazione,22,1396193.657,4988119.551,PIAZZA ZARA 1/E
5283,EP,,Somministrazione,somministrazione,22,1396196.713,4988118.627,PIAZZA ZARA 1
5284,EP,,Somministrazione,somministrazione,8,1397914.5,4991690.05,LARGO ROSARIO BERARDI 4/H
5285,EP,,Somministrazione,somministrazione,18,1397061.839,4993711.982,CORSO GIULIO CESARE 81/C
5286,EP,,Somministrazione,somministrazione,7,1396930.511,4993439.891,CORSO GIULIO CESARE 61
5287,EP,,Somministrazione,somministrazione,2,1396235.203,4990645.582,CORSO VITTORIO EMANUELE II 41
5288,EP,,DIA di somministrazione,somministrazione,2,1396235.203,4990645.582,CORSO VITTORIO EMANUELE II 41
5289,EP,,Somministrazione,somministrazione,2,1396191.5,4990668.867,CORSO VITTORIO EMANUELE II 43/D
5290,EP,,Somministrazione,somministrazione,1,1396306.165,4990662.008,CORSO VITTORIO EMANUELE II 44 bis/C
5291,EP,,Somministrazione,somministrazione,2,1396170.441,4990680.047,CORSO VITTORIO EMANUELE II 45/D
5292,EP,,Somministrazione,somministrazione,1,1396209.13020833,4990713.29479167,CORSO VITTORIO EMANUELE II 52
5293,EP,,Somministrazione,somministrazione,3,1395883.205,4990824.405,CORSO VITTORIO EMANUELE II 55/D
5294,EP,,Somministrazione,somministrazione,14,1393263.825,4992458.994,VIA ZUMAGLIA 13/D
5295,EP,,DIA di somministrazione,somministrazione,14,1393278.937,4992777.476,VIA ZUMAGLIA 41
5296,EP,,DIA di somministrazione,somministrazione,9,1395146.5,4987469.881,VIA FINALMARINA 5
5297,EP,,Somministrazione,somministrazione,9,1395211.686,4987603.926,VIA ELLERO 36/B
5298,EP,,Somministrazione,somministrazione,3,1395858.052,4990837.685,CORSO VITTORIO EMANUELE II 57/C
5299,EP,,Somministrazione,somministrazione,1,1395963.589,4990850.191,CORSO VITTORIO EMANUELE II 58/G
5300,EP,,DIA di somministrazione,somministrazione,1,1395969.139,4990847.237,CORSO VITTORIO EMANUELE II 58
5301,EP,,Somministrazione,somministrazione,1,1395916.259,4990874.788,CORSO VITTORIO EMANUELE II 60
5302,EP,,Somministrazione,somministrazione,1,1395876.778,4990896.391,CORSO VITTORIO EMANUELE II 62
5303,EP,,DIA di somministrazione,somministrazione,1,1395876.778,4990896.391,CORSO VITTORIO EMANUELE II 62
5304,EP,,Somministrazione,somministrazione,1,1395833.656,4990918.54,CORSO VITTORIO EMANUELE II 64/A
5305,EP,,Somministrazione,somministrazione,1,1395779.747,4990946.851,CORSO VITTORIO EMANUELE II 66 bis/A
5306,EP,,DIA di somministrazione,somministrazione,14,1393311.693,4993006.392,VIA ZUMAGLIA 70/B
5307,EP,,DIA di somministrazione,somministrazione,9,1395542.937,4987583.051,VIA GIANFRANCO ZURETTI 24
5308,EP,,Somministrazione,somministrazione,1,1396230.564,4991989.819,VIA CORTE D'APPELLO 2/B
5309,EP,,Somministrazione,somministrazione,18,1396654.502,4994142.387,VIA FRANCESCO CIGNA 122/C
5310,EP,,DIA di somministrazione,somministrazione,5,1393814.685,4991632.557,VIA CESANA 17
5311,EP,,Somministrazione,somministrazione,1,1395673.831,4991002.812,CORSO VITTORIO EMANUELE II 72/H
5312,EP,,Somministrazione,somministrazione,1,1395916.835,4990929.373,VIA ALESSANDRO VOLTA 3/C
5313,EP,,Somministrazione,somministrazione,1,1395925.775,4990923.529,VIA ALESSANDRO VOLTA 4/B
5314,EP,,DIA di somministrazione,somministrazione,9,1395540.722,4987528.74,VIA GIANFRANCO ZURETTI 29
5315,EP,,DIA di somministrazione,somministrazione,3,1395543.985,4991010.015,CORSO VITTORIO EMANUELE II 77
5316,EP,,Somministrazione,somministrazione,1,1395515.314,4991086.909,CORSO VITTORIO EMANUELE II 78/A
5317,EP,,Somministrazione,somministrazione,1,1395471.079,4991109.853,CORSO VITTORIO EMANUELE II 80/C
5318,EP,,DIA di somministrazione,somministrazione,1,1395302.877,4991198.399,CORSO VITTORIO EMANUELE II 88
5319,EP,,Somministrazione,somministrazione,1,1395964.05989583,4990995.30052083,VIA ALESSANDRO VOLTA 8
5320,EP,,Somministrazione,somministrazione,1,1395959.935,4991011.409,VIA ALESSANDRO VOLTA 11
5321,EP,,DIA di somministrazione,somministrazione,23,1390694.90024604,4986025.8463312,VIA GIOACHINO QUARELLO 43/B
5322,EP,,Somministrazione,somministrazione,14,1391689.682,4992817.928,VIA PIETRO COSSA 74/A
5323,EP,,Somministrazione,somministrazione,10,1393842.225,4987809.723,VIA MADONNA DELLE ROSE 16/A
5324,EP,,Somministrazione,somministrazione,1,1395811.978,4991043.901,VIA S. QUINTINO 8/F
5325,EP,,Somministrazione,somministrazione,2,1395626.154,4989043.697,VIA SALUZZO 112/C
5326,EP,,Somministrazione,somministrazione,16,1394519.927,4996536.308,STRADA LANZO 119/A
5327,EP,,Somministrazione,somministrazione,2,1396236.275,4988808.955,VIA G. BATTISTA TIEPOLO 14/A
5328,EP,,Somministrazione,somministrazione,10,1393481.372,4986435.002,CORSO TRAIANO 83/A
5329,EP,,Somministrazione,somministrazione,21,1400225.491,4992635.287,PIAZZA GUSTAVO MODENA 4/C
5330,EP,,Somministrazione,somministrazione,7,1397323.145,4992064.185,VIA CAGLIARI 4/D
5331,EP,,Somministrazione,somministrazione,13,1392724.278,4991919.442,VIA BARDONECCHIA 100/C
5332,EP,,Somministrazione,somministrazione,7,1396933.481,4992732.204,VIA ALESSANDRIA 2 scala A
5333,EP,,Somministrazione,somministrazione,16,1394386.433,4996402.056,VIA DRUENTO 29/B
5334,EP,,Somministrazione,somministrazione,11,1393593.605,4988820.549,VIA ETTORE FIERAMOSCA 12/D
5335,EP,,DIA di somministrazione,somministrazione,4,1394195.446,4990448.669,VIA PAOLO BRACCINI 1
5336,EP,,DIA di somministrazione,somministrazione,6,1393522.404,4992657.105,VIA BRIONE 45/C
5337,EP,,Somministrazione,somministrazione,5,1393162.944,4991943.257,VIA LUIGI CAPRIOLO 13/D
5338,EP,,Somministrazione,somministrazione,12,1392326.944,4989295.893,VIA CASTELGOMBERTO 35/A
5339,EP,,DIA di somministrazione,somministrazione,19,1398096.071,4996451.014,VIA CAVAGNOLO 12 int. 19 int. R
5340,EP,,Somministrazione,somministrazione,17,1396139.829,4994563.832,VIA CHIESA DELLA SALUTE 50/E
5341,EP,,DIA di somministrazione,somministrazione,1,1396539.784,4990630.877,VIA ACCADEMIA ALBERTINA 31
5342,EP,,DIA di somministrazione,somministrazione,7,1396965.524,4993062.556,VIA AOSTA 20 bis
5343,EP,,Somministrazione,somministrazione,13,1390817.28,4991670.334,VIA ASIAGO 45/C
5344,EP,,Somministrazione,somministrazione,5,1394214.934,4991119.586,VIA BANDIERA FRATELLI 5/C
5345,EP,,DIA di somministrazione,somministrazione,11,1392992.077,4988894.997,VIA BALTIMORA 76
5346,EP,,Somministrazione,somministrazione,1,1396386.216,4991707.34,VIA GIUSEPPE BARBAROUX 6
5347,EP,,Somministrazione,somministrazione,1,1395531.592,4991104.424,VIA VINCENZO BELLINI 8/C
5348,EP,,Somministrazione,somministrazione,9,1394510.332,4985826.458,PIAZZA BENGASI 6
5349,EP,,DIA di somministrazione,somministrazione,7,1397244.413,4993246.956,VIA VITTORIO BERSEZIO 11
5350,EP,,Somministrazione,somministrazione,1,1395830.439,4991787.159,VIA ANTONIO GIUSEPPE BERTOLA 31/E
5351,EP,,Somministrazione,somministrazione,12,1392578.406,4987874.447,PIAZZA DANTE LIVIO BIANCO 6/A
5352,EP,,Somministrazione,somministrazione,7,1396394.862,4992625.099,VIA BORGO DORA 12/F
5353,EP,,Somministrazione,somministrazione,1,1396371.698,4991986.609,VIA TORQUATO TASSO 13/C
5354,EP,,Somministrazione,somministrazione,20,1400574.747,4994483.575,VIA TORRE PELLICE 17/L
5355,EP,,Somministrazione,somministrazione,10,1393523.164,4986350.473,CORSO TRAIANO 90/G
5356,EP,,Somministrazione,somministrazione,16,1394384.641,4996351.396,STRADA VENARIA 102/A
5357,EP,,Somministrazione,somministrazione,18,1397095.599,4994519.162,CORSO VERCELLI 125/B
5358,EP,,Somministrazione,somministrazione,19,1397409.612,4995410.082,CORSO VERCELLI 227/D
5359,EP,,Somministrazione,somministrazione,1,1396139.954,4992160.487,VIA S. AGOSTINO 15/B
5360,EP,,Somministrazione,somministrazione,2,1396106.218,4990148.97,VIA S. ANSELMO 38/E
5361,EP,,Somministrazione,somministrazione,1,1396460.145,4990691.705,VIA S. FRANCESCO DA PAOLA 33/F
5362,EP,,Somministrazione,somministrazione,8,1397578.57,4991551.46,VIA S. GIULIA 41/A
5363,EP,,Somministrazione,somministrazione,3,1395459.466,4990021.964,VIA PAOLO SACCHI 62/A
5364,EP,,DIA di somministrazione,somministrazione,14,1392698.283,4992793.844,VIA SALBERTRAND 51
5365,EP,,Somministrazione,somministrazione,12,1392438.4,4988847.775,CORSO SIRACUSA 108/A
5366,EP,,DIA di somministrazione,somministrazione,18,1396901.357,4994253.894,VIA PIER LUIGI PALESTRINA 39/A
5367,EP,,Somministrazione,somministrazione,1,1395578.511,4992145.21,CORSO PALESTRO 4/A
5368,EP,,Somministrazione,somministrazione,14,1393317.895,4992508.654,VIA ROSOLINO PILO 35/A
5369,EP,,DIA di somministrazione,somministrazione,18,1397971.476,4993088.637,VIA QUITTENGO 41
5370,EP,,Somministrazione,somministrazione,7,1397256.309,4992074.735,VIA REGGIO 3/B
5371,EP,,Somministrazione,somministrazione,7,1395525.666,4992795.026,CORSO REGINA MARGHERITA 192/C
5372,EP,,DIA di somministrazione,somministrazione,9,1395298.879,4987447.172,VIA CARLO REYMOND 12
5373,EP,,Somministrazione,somministrazione,1,1396931.317,4990525.897,VIA GIUSEPPE MAZZINI 56/C
5374,EP,,Somministrazione,somministrazione,13,1392371.632,4991049.296,VIA MONGINEVRO 152/A
5375,EP,,Somministrazione,somministrazione,18,1397289.944,4993977.558,VIA MONTANARO 27/C
5376,EP,,DIA di somministrazione,somministrazione,14,1392895.313,4993089.99,CORSO MONTE GRAPPA 81
5377,EP,,Somministrazione,somministrazione,13,1392088.953,4991441.314,VIA MONTE ORTIGARA 67/C
5378,EP,,Somministrazione,somministrazione,9,1395361.706,4988418.634,VIA NIZZA 175
5379,EP,,Somministrazione,somministrazione,9,1395237.615,4988121.638,VIA NIZZA 164
5380,EP,,Somministrazione,somministrazione,18,1396977.058,4994233.077,VIA PIER LUIGI PALESTRINA 30/A
5381,EP,,Somministrazione,somministrazione,14,1391792.276,4992218.599,CORSO FRANCIA 288/D
5382,EP,,DIA di somministrazione,somministrazione,2,1396125.614,4990499.378,VIA GOITO 10/F
5383,EP,,DIA di somministrazione,somministrazione,10,1393959.409,4987367.245,VIA LA LOGGIA 53
5384,EP,,Somministrazione,somministrazione,16,1394820.535,4995728.484,VIA LANZO 2/D
5385,EP,,DIA di somministrazione,somministrazione,23,1392551.872,4986274.702,VIA LOANO 7/B
5386,EP,,Somministrazione,somministrazione,2,1396355.319,4990267.455,VIA MADAMA CRISTINA 15
5387,EP,,Somministrazione,somministrazione,20,1398799.142,4993831.456,VIA MADDALENE 43/C
5388,EP,,Somministrazione,somministrazione,2,1396410.453,4990330.297,PIAZZA MADAMA CRISTINA 3
5389,EP,,Somministrazione,somministrazione,4,1393622.468,4990905.314,VIA DANTE DI NANNI 101/D
5390,EP,,Somministrazione,somministrazione,7,1396704.323,4993028.734,CORSO EMILIA 1/E
5391,EP,,DIA di somministrazione,somministrazione,22,1398443.057,4990919.11,VIA FIGLIE DEI MILITARI 25
5392,EP,,Somministrazione,somministrazione,1,1397491.276,4990992.009,LUNGO PO LUIGI CADORNA 1/O
5393,EP,,Somministrazione,somministrazione,1,1396652.886,4991568.156,PIAZZA CASTELLO 15
5394,EP,,Somministrazione,somministrazione,2,1396179.556,4990212.668,VIA GIUSEPPE BARETTI 16/A
5395,EP,,Somministrazione,somministrazione,16,1394796.357,4994465.784,LARGO BORGARO 29/B
5396,EP,,Somministrazione,somministrazione,6,1395428.497,4992954.207,VIA S. GIOVANNI BOSCO 10/C
5397,EP,,Somministrazione,somministrazione,6,1393843.463,4992855.598,CORSO SVIZZERA 56/C
5398,EP,,DIA di somministrazione,somministrazione,9,1394416.82,4985783.016,VIA ONORATO VIGLIANI 216/C
5399,EP,,Somministrazione,somministrazione,1,1395830.394,4990920.248,CORSO VITTORIO EMANUELE II 64/B
5400,EP,,DIA di somministrazione,somministrazione,3,1395310.16,4991133.885,CORSO VITTORIO EMANUELE II 91
5401,EP,,DIA di somministrazione,somministrazione,10,1394209.277,4986795.928,VIA MARIO PANNUNZIO 1
5402,EP,,Somministrazione,somministrazione,10,1394209.277,4986795.928,VIA MARIO PANNUNZIO 1
5403,EP,,Somministrazione,somministrazione,16,1394737.75,4994484.724,CORSO TOSCANA 8
5404,EP,,Somministrazione,somministrazione,8,1397661.263,4991501.381,PIAZZA S. GIULIA 0/F
5405,EP,,Somministrazione,somministrazione,1,1395317.178,4992239.789,CORSO S. MARTINO 1/N
5406,EP,,Somministrazione,somministrazione,2,1396529.297,4990400.111,VIA S. PIO V 30/F
5407,EP,,Somministrazione,somministrazione,11,1393545.55,4988749.254,CORSO SEBASTOPOLI 149/C
5408,EP,,Somministrazione,somministrazione,9,1394596.393,4986330.416,VIA PASSO BUOLE 18
5409,EP,,Somministrazione,somministrazione,1,1397096.528,4990934.216,VIA GIOVANNI PLANA 7/B
5410,EP,,DIA di somministrazione,somministrazione,13,1390903.935,4991296.509,STRADA DELLA PRONDA 66 int. 4
5411,EP,,Somministrazione,somministrazione,20,1397970.821,4994490.028,VIA SAVERIO MERCADANTE 98/G
